sub,name,band,year,refs,same_sub_share,same_band_share,other_band_share,mean_age_same_sub
8,Text Entry,Input & Interaction Techniques,2022,457,0.687,0.144,0.168,7.48
8,Text Entry,Input & Interaction Techniques,2023,501,0.615,0.204,0.182,7.66
8,Text Entry,Input & Interaction Techniques,2024,293,0.573,0.239,0.188,8.11
8,Text Entry,Input & Interaction Techniques,2025,579,0.549,0.242,0.209,8.26
8,Text Entry,Input & Interaction Techniques,2026,137,0.635,0.161,0.204,9.75
9,Touch & Multi-touch Input,Input & Interaction Techniques,1996,1,0.0,1.0,0.0,
9,Touch & Multi-touch Input,Input & Interaction Techniques,1998,6,0.167,0.167,0.667,2.0
9,Touch & Multi-touch Input,Input & Interaction Techniques,1999,7,0.143,0.571,0.286,1.0
9,Touch & Multi-touch Input,Input & Interaction Techniques,2000,26,0.231,0.462,0.308,2.33
9,Touch & Multi-touch Input,Input & Interaction Techniques,2001,2,0.5,0.5,0.0,1.0
9,Touch & Multi-touch Input,Input & Interaction Techniques,2002,9,0.444,0.333,0.222,5.0
9,Touch & Multi-touch Input,Input & Interaction Techniques,2003,23,0.522,0.174,0.304,4.33
9,Touch & Multi-touch Input,Input & Interaction Techniques,2004,17,0.0,0.412,0.588,
9,Touch & Multi-touch Input,Input & Interaction Techniques,2005,29,0.414,0.069,0.517,4.58
9,Touch & Multi-touch Input,Input & Interaction Techniques,2006,32,0.406,0.25,0.344,6.23
9,Touch & Multi-touch Input,Input & Interaction Techniques,2007,43,0.233,0.581,0.186,3.3
9,Touch & Multi-touch Input,Input & Interaction Techniques,2008,27,0.222,0.593,0.185,7.83
9,Touch & Multi-touch Input,Input & Interaction Techniques,2009,119,0.252,0.563,0.185,5.67
9,Touch & Multi-touch Input,Input & Interaction Techniques,2010,91,0.418,0.308,0.275,4.37
9,Touch & Multi-touch Input,Input & Interaction Techniques,2011,191,0.356,0.377,0.267,4.79
9,Touch & Multi-touch Input,Input & Interaction Techniques,2012,195,0.436,0.297,0.267,3.27
9,Touch & Multi-touch Input,Input & Interaction Techniques,2013,190,0.474,0.379,0.147,4.51
9,Touch & Multi-touch Input,Input & Interaction Techniques,2014,231,0.468,0.424,0.108,4.45
9,Touch & Multi-touch Input,Input & Interaction Techniques,2015,182,0.516,0.302,0.181,4.79
9,Touch & Multi-touch Input,Input & Interaction Techniques,2016,254,0.465,0.417,0.118,4.99
9,Touch & Multi-touch Input,Input & Interaction Techniques,2017,442,0.498,0.265,0.238,5.14
9,Touch & Multi-touch Input,Input & Interaction Techniques,2018,372,0.642,0.258,0.099,4.59
9,Touch & Multi-touch Input,Input & Interaction Techniques,2019,318,0.547,0.27,0.182,4.79
9,Touch & Multi-touch Input,Input & Interaction Techniques,2020,244,0.475,0.279,0.246,5.47
9,Touch & Multi-touch Input,Input & Interaction Techniques,2021,284,0.44,0.356,0.204,6.97
9,Touch & Multi-touch Input,Input & Interaction Techniques,2022,179,0.542,0.246,0.212,8.1
9,Touch & Multi-touch Input,Input & Interaction Techniques,2023,216,0.551,0.301,0.148,7.82
9,Touch & Multi-touch Input,Input & Interaction Techniques,2024,220,0.518,0.3,0.182,7.68
9,Touch & Multi-touch Input,Input & Interaction Techniques,2025,152,0.546,0.329,0.125,8.55
9,Touch & Multi-touch Input,Input & Interaction Techniques,2026,101,0.426,0.396,0.178,8.91
10,IoT Security (small),Input & Interaction Techniques,2019,1,0.0,0.0,1.0,
10,IoT Security (small),Input & Interaction Techniques,2020,2,0.0,0.5,0.5,
10,IoT Security (small),Input & Interaction Techniques,2022,5,0.6,0.2,0.2,2.67
10,IoT Security (small),Input & Interaction Techniques,2023,4,0.5,0.5,0.0,2.0
10,IoT Security (small),Input & Interaction Techniques,2025,4,0.75,0.25,0.0,3.67
11,VR Haptics,"Tangible, VR & Fabrication",1994,6,0.0,0.167,0.833,
11,VR Haptics,"Tangible, VR & Fabrication",2001,1,0.0,0.0,1.0,
11,VR Haptics,"Tangible, VR & Fabrication",2003,3,0.0,0.333,0.667,
11,VR Haptics,"Tangible, VR & Fabrication",2004,5,0.4,0.4,0.2,7.0
11,VR Haptics,"Tangible, VR & Fabrication",2007,2,0.0,0.0,1.0,
11,VR Haptics,"Tangible, VR & Fabrication",2008,1,1.0,0.0,0.0,4.0
11,VR Haptics,"Tangible, VR & Fabrication",2009,7,0.429,0.429,0.143,3.33
11,VR Haptics,"Tangible, VR & Fabrication",2010,14,0.429,0.071,0.5,2.67
11,VR Haptics,"Tangible, VR & Fabrication",2011,19,0.474,0.421,0.105,2.67
11,VR Haptics,"Tangible, VR & Fabrication",2012,5,0.4,0.0,0.6,5.0
11,VR Haptics,"Tangible, VR & Fabrication",2013,32,0.188,0.594,0.219,5.5
11,VR Haptics,"Tangible, VR & Fabrication",2014,42,0.286,0.286,0.429,2.08
11,VR Haptics,"Tangible, VR & Fabrication",2015,89,0.393,0.326,0.281,4.71
11,VR Haptics,"Tangible, VR & Fabrication",2016,177,0.469,0.311,0.22,3.69
11,VR Haptics,"Tangible, VR & Fabrication",2017,266,0.541,0.233,0.226,3.4
11,VR Haptics,"Tangible, VR & Fabrication",2018,548,0.586,0.23,0.184,3.17
11,VR Haptics,"Tangible, VR & Fabrication",2019,549,0.734,0.14,0.126,3.3
11,VR Haptics,"Tangible, VR & Fabrication",2020,650,0.691,0.189,0.12,3.09
11,VR Haptics,"Tangible, VR & Fabrication",2021,778,0.648,0.18,0.172,4.27
11,VR Haptics,"Tangible, VR & Fabrication",2022,615,0.694,0.154,0.151,4.31
11,VR Haptics,"Tangible, VR & Fabrication",2023,870,0.671,0.147,0.182,5.11
11,VR Haptics,"Tangible, VR & Fabrication",2024,1123,0.676,0.15,0.175,5.42
11,VR Haptics,"Tangible, VR & Fabrication",2025,1315,0.655,0.125,0.221,5.77
11,VR Haptics,"Tangible, VR & Fabrication",2026,829,0.589,0.16,0.251,5.87
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",1991,4,0.0,0.25,0.75,
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",1995,4,0.25,0.0,0.75,4.0
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",1998,8,0.0,0.625,0.375,
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2001,5,0.0,0.6,0.4,
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2002,9,0.222,0.778,0.0,2.5
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2004,18,0.167,0.167,0.667,2.33
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2005,14,0.071,0.571,0.357,1.0
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2006,1,0.0,0.0,1.0,
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2007,25,0.24,0.52,0.24,6.33
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2008,59,0.254,0.305,0.441,4.47
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2009,48,0.292,0.417,0.292,3.0
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2010,112,0.42,0.321,0.259,3.19
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2011,125,0.472,0.304,0.224,4.17
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2012,161,0.46,0.242,0.298,4.12
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2013,264,0.557,0.178,0.265,4.14
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2014,306,0.549,0.196,0.255,3.89
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2015,277,0.588,0.264,0.148,3.95
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2016,622,0.584,0.169,0.248,4.22
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2017,654,0.544,0.187,0.269,4.51
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2018,612,0.51,0.234,0.257,4.75
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2019,676,0.571,0.274,0.155,4.97
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2020,505,0.515,0.279,0.206,5.29
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2021,628,0.478,0.283,0.239,5.76
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2022,914,0.463,0.26,0.277,6.66
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2023,719,0.524,0.285,0.191,6.2
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2024,801,0.517,0.261,0.222,6.6
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2025,1215,0.481,0.325,0.193,6.84
12,Deformable & Soft Displays,"Tangible, VR & Fabrication",2026,664,0.511,0.282,0.208,7.6
13,Tangible Interaction,"Tangible, VR & Fabrication",1992,2,0.5,0.0,0.5,1.0
13,Tangible Interaction,"Tangible, VR & Fabrication",1995,7,0.143,0.286,0.571,4.0
13,Tangible Interaction,"Tangible, VR & Fabrication",1997,23,0.522,0.13,0.348,2.67
13,Tangible Interaction,"Tangible, VR & Fabrication",1998,24,0.583,0.0,0.417,1.5
13,Tangible Interaction,"Tangible, VR & Fabrication",1999,71,0.62,0.056,0.324,2.36
13,Tangible Interaction,"Tangible, VR & Fabrication",2000,29,0.724,0.069,0.207,2.71
13,Tangible Interaction,"Tangible, VR & Fabrication",2001,37,0.622,0.0,0.378,4.35
13,Tangible Interaction,"Tangible, VR & Fabrication",2002,68,0.632,0.074,0.294,4.37
13,Tangible Interaction,"Tangible, VR & Fabrication",2003,44,0.409,0.068,0.523,4.11
13,Tangible Interaction,"Tangible, VR & Fabrication",2004,69,0.638,0.043,0.319,4.75
13,Tangible Interaction,"Tangible, VR & Fabrication",2005,76,0.526,0.079,0.395,6.1
13,Tangible Interaction,"Tangible, VR & Fabrication",2006,47,0.383,0.043,0.574,4.56
13,Tangible Interaction,"Tangible, VR & Fabrication",2007,108,0.537,0.074,0.389,6.48
13,Tangible Interaction,"Tangible, VR & Fabrication",2008,195,0.538,0.159,0.303,6.89
13,Tangible Interaction,"Tangible, VR & Fabrication",2009,353,0.51,0.082,0.408,7.17
13,Tangible Interaction,"Tangible, VR & Fabrication",2010,335,0.57,0.078,0.352,5.8
13,Tangible Interaction,"Tangible, VR & Fabrication",2011,267,0.547,0.067,0.386,5.67
13,Tangible Interaction,"Tangible, VR & Fabrication",2012,233,0.597,0.116,0.288,6.28
13,Tangible Interaction,"Tangible, VR & Fabrication",2013,266,0.474,0.143,0.383,6.13
13,Tangible Interaction,"Tangible, VR & Fabrication",2014,278,0.478,0.112,0.41,7.37
13,Tangible Interaction,"Tangible, VR & Fabrication",2015,269,0.55,0.1,0.349,8.3
13,Tangible Interaction,"Tangible, VR & Fabrication",2016,216,0.491,0.079,0.431,7.42
13,Tangible Interaction,"Tangible, VR & Fabrication",2017,221,0.466,0.176,0.357,9.1
13,Tangible Interaction,"Tangible, VR & Fabrication",2018,249,0.498,0.205,0.297,10.0
13,Tangible Interaction,"Tangible, VR & Fabrication",2019,201,0.458,0.189,0.353,9.41
13,Tangible Interaction,"Tangible, VR & Fabrication",2020,344,0.358,0.308,0.334,10.74
13,Tangible Interaction,"Tangible, VR & Fabrication",2021,293,0.42,0.177,0.403,11.8
13,Tangible Interaction,"Tangible, VR & Fabrication",2022,300,0.393,0.24,0.367,10.38
13,Tangible Interaction,"Tangible, VR & Fabrication",2023,198,0.308,0.258,0.434,9.44
13,Tangible Interaction,"Tangible, VR & Fabrication",2024,351,0.342,0.236,0.422,9.78
13,Tangible Interaction,"Tangible, VR & Fabrication",2025,296,0.318,0.213,0.47,11.84
13,Tangible Interaction,"Tangible, VR & Fabrication",2026,273,0.436,0.194,0.37,15.82
14,Printed Electronics,"Tangible, VR & Fabrication",1992,2,0.0,0.0,1.0,
14,Printed Electronics,"Tangible, VR & Fabrication",1995,5,0.2,0.4,0.4,3.0
14,Printed Electronics,"Tangible, VR & Fabrication",1999,1,1.0,0.0,0.0,4.0
14,Printed Electronics,"Tangible, VR & Fabrication",2001,7,0.286,0.286,0.429,3.5
14,Printed Electronics,"Tangible, VR & Fabrication",2002,5,0.0,0.2,0.8,
14,Printed Electronics,"Tangible, VR & Fabrication",2004,1,0.0,0.0,1.0,
14,Printed Electronics,"Tangible, VR & Fabrication",2005,12,0.25,0.25,0.5,3.67
14,Printed Electronics,"Tangible, VR & Fabrication",2006,1,1.0,0.0,0.0,5.0
14,Printed Electronics,"Tangible, VR & Fabrication",2007,2,0.0,0.0,1.0,
14,Printed Electronics,"Tangible, VR & Fabrication",2008,6,0.333,0.167,0.5,1.5
14,Printed Electronics,"Tangible, VR & Fabrication",2009,14,0.071,0.571,0.357,24.0
14,Printed Electronics,"Tangible, VR & Fabrication",2010,45,0.267,0.244,0.489,2.08
14,Printed Electronics,"Tangible, VR & Fabrication",2011,43,0.186,0.442,0.372,2.38
14,Printed Electronics,"Tangible, VR & Fabrication",2012,141,0.248,0.376,0.376,3.69
14,Printed Electronics,"Tangible, VR & Fabrication",2013,171,0.345,0.292,0.363,3.37
14,Printed Electronics,"Tangible, VR & Fabrication",2014,167,0.431,0.341,0.228,3.9
14,Printed Electronics,"Tangible, VR & Fabrication",2015,268,0.519,0.299,0.183,2.72
14,Printed Electronics,"Tangible, VR & Fabrication",2016,310,0.445,0.319,0.235,3.62
14,Printed Electronics,"Tangible, VR & Fabrication",2017,508,0.478,0.289,0.232,4.18
14,Printed Electronics,"Tangible, VR & Fabrication",2018,647,0.502,0.284,0.213,3.87
14,Printed Electronics,"Tangible, VR & Fabrication",2019,517,0.493,0.315,0.191,3.94
14,Printed Electronics,"Tangible, VR & Fabrication",2020,516,0.547,0.269,0.184,4.17
14,Printed Electronics,"Tangible, VR & Fabrication",2021,762,0.476,0.322,0.202,4.74
14,Printed Electronics,"Tangible, VR & Fabrication",2022,773,0.454,0.356,0.19,5.03
14,Printed Electronics,"Tangible, VR & Fabrication",2023,718,0.499,0.359,0.142,5.29
14,Printed Electronics,"Tangible, VR & Fabrication",2024,805,0.532,0.337,0.132,5.84
14,Printed Electronics,"Tangible, VR & Fabrication",2025,692,0.464,0.36,0.176,6.12
14,Printed Electronics,"Tangible, VR & Fabrication",2026,403,0.501,0.352,0.146,7.24
15,Digital Fabrication,"Tangible, VR & Fabrication",2000,6,0.0,0.667,0.333,
15,Digital Fabrication,"Tangible, VR & Fabrication",2003,9,0.0,0.222,0.778,
15,Digital Fabrication,"Tangible, VR & Fabrication",2005,1,1.0,0.0,0.0,0.0
15,Digital Fabrication,"Tangible, VR & Fabrication",2006,9,0.0,0.667,0.333,
15,Digital Fabrication,"Tangible, VR & Fabrication",2007,2,0.5,0.0,0.5,2.0
15,Digital Fabrication,"Tangible, VR & Fabrication",2010,17,0.059,0.412,0.529,0.0
15,Digital Fabrication,"Tangible, VR & Fabrication",2011,7,0.0,0.0,1.0,
15,Digital Fabrication,"Tangible, VR & Fabrication",2012,48,0.271,0.25,0.479,3.38
15,Digital Fabrication,"Tangible, VR & Fabrication",2013,44,0.5,0.205,0.295,2.86
15,Digital Fabrication,"Tangible, VR & Fabrication",2014,79,0.481,0.215,0.304,3.05
15,Digital Fabrication,"Tangible, VR & Fabrication",2015,220,0.491,0.268,0.241,3.19
15,Digital Fabrication,"Tangible, VR & Fabrication",2016,331,0.444,0.272,0.284,2.36
15,Digital Fabrication,"Tangible, VR & Fabrication",2017,302,0.623,0.195,0.182,3.0
15,Digital Fabrication,"Tangible, VR & Fabrication",2018,354,0.545,0.28,0.175,3.3
15,Digital Fabrication,"Tangible, VR & Fabrication",2019,444,0.714,0.198,0.088,3.77
15,Digital Fabrication,"Tangible, VR & Fabrication",2020,364,0.615,0.231,0.154,3.71
15,Digital Fabrication,"Tangible, VR & Fabrication",2021,652,0.647,0.218,0.135,4.33
15,Digital Fabrication,"Tangible, VR & Fabrication",2022,706,0.616,0.221,0.163,4.61
15,Digital Fabrication,"Tangible, VR & Fabrication",2023,1078,0.615,0.235,0.15,4.97
15,Digital Fabrication,"Tangible, VR & Fabrication",2024,1113,0.606,0.206,0.189,5.41
15,Digital Fabrication,"Tangible, VR & Fabrication",2025,1133,0.624,0.232,0.144,5.35
15,Digital Fabrication,"Tangible, VR & Fabrication",2026,1002,0.595,0.179,0.227,5.44
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2005,2,0.5,0.5,0.0,0.0
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2006,2,1.0,0.0,0.0,1.0
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2007,5,0.4,0.2,0.4,1.0
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2008,2,0.5,0.5,0.0,2.0
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2009,22,0.409,0.273,0.318,2.56
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2010,49,0.571,0.286,0.143,1.93
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2011,26,0.538,0.077,0.385,2.43
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2012,73,0.466,0.205,0.329,3.68
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2013,73,0.548,0.219,0.233,4.12
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2014,54,0.407,0.315,0.278,4.77
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2015,100,0.44,0.18,0.38,4.75
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2016,141,0.44,0.27,0.291,5.24
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2017,187,0.417,0.246,0.337,5.6
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2018,218,0.5,0.275,0.225,5.36
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2019,329,0.459,0.271,0.271,5.54
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2020,390,0.521,0.321,0.159,4.52
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2021,746,0.516,0.264,0.22,5.12
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2022,739,0.526,0.246,0.227,4.89
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2023,694,0.491,0.288,0.22,4.89
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2024,1008,0.548,0.309,0.144,5.4
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2025,736,0.664,0.224,0.111,5.33
16,E-textiles & Weaving,"Tangible, VR & Fabrication",2026,476,0.504,0.286,0.21,5.76
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",1998,4,0.0,0.75,0.25,
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2000,1,1.0,0.0,0.0,2.0
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2002,18,0.056,0.278,0.667,4.0
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2003,5,0.2,0.0,0.8,1.0
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2004,4,0.75,0.0,0.25,2.33
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2005,9,0.111,0.222,0.667,0.0
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2006,22,0.455,0.136,0.409,3.7
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2007,15,0.533,0.0,0.467,3.75
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2008,32,0.719,0.031,0.25,3.52
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2009,40,0.525,0.075,0.4,3.29
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2010,40,0.5,0.125,0.375,4.7
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2011,86,0.43,0.081,0.488,4.38
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2012,107,0.439,0.168,0.393,4.85
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2013,99,0.485,0.192,0.323,4.71
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2014,68,0.544,0.176,0.279,5.46
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2015,144,0.597,0.049,0.354,3.99
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2016,163,0.558,0.129,0.313,3.95
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2017,236,0.517,0.203,0.28,5.07
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2018,147,0.51,0.245,0.245,4.12
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2019,177,0.616,0.243,0.141,5.3
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2020,212,0.519,0.193,0.288,5.7
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2021,251,0.49,0.291,0.219,6.26
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2022,162,0.426,0.272,0.302,6.3
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2023,220,0.368,0.191,0.441,6.25
17,Tactile & Thermal Feedback,"Tangible, VR & Fabrication",2024,316,0.392,0.383,0.225,6.23
